"sampleSize" "beta" "sigma" "rep" "id" "betaEst" "bias" "Rsquared" "error" "errorMessage"
100 1 0.5 1 27 0.993048800064514 0.00695119993548643 0.564800689580875 FALSE ""
50 1 0.25 4 28 1.04632622549079 0.046326225490787 0.564215950774429 FALSE ""
250 0.5 0.25 5 29 0.427988015650349 0.0720119843496508 0.144075811289843 FALSE ""
100 0.5 1 2 30 0.426973360563645 0.0730266394363554 0.149148091919216 FALSE ""
250 0 0.25 2 31 0.0781395678621331 0.0781395678621331 0.00750592262061457 FALSE ""
50 0 0.5 3 32 0.127818222239481 0.127818222239481 0.0156040724053297 FALSE ""
100 0 0.25 5 33 0.129124086950357 0.129124086950357 0.0173989345256478 FALSE ""
50 1 0.25 2 34 0.870524858858017 0.129475141141983 0.48374634178373 FALSE ""
250 0 1 1 35 0.0186317499728339 0.0186317499728339 0.000393384226846626 FALSE ""
100 0 0.25 1 36 -0.00586305961748725 0.00586305961748725 3.06945690797779e-05 FALSE ""
250 0.5 1 3 37 0.475035864204871 0.0249641357951288 0.201336470692234 FALSE ""
100 0 1 5 38 -0.059000854540235 0.059000854540235 0.00512249766935396 FALSE ""
250 0 0.25 3 39 -0.0917063471470249 0.0917063471470249 0.00673164994987782 FALSE ""
250 0.5 0.5 5 40 0.496714321172249 0.0032856788277506 0.180671739022338 FALSE ""
50 0 0.5 4 41 -0.0366985360213191 0.0366985360213191 0.00145715210693148 FALSE ""
50 0.5 0.5 5 42 0.661514194281659 0.161514194281659 0.313261250637224 FALSE ""
250 0.5 0.25 1 43 0.682242470415125 0.182242470415125 0.280131611064574 FALSE ""
100 0 0.25 2 44 -0.0430623003781785 0.0430623003781785 0.00140487412536476 FALSE ""
50 1 1 3 45 1.12371288777845 0.123712887778452 0.541562612410994 FALSE ""
250 0.5 1 2 46 0.348018240719089 0.151981759280911 0.0949852878757487 FALSE ""
250 0.5 1 4 47 0.492327814586982 0.00767218541301806 0.191570058591402 FALSE ""
100 0.5 0.25 4 48 0.441576247251997 0.0584237527480027 0.152965339455557 FALSE ""
100 0 0.5 5 49 -0.119974080153954 0.119974080153954 0.0147494823107534 FALSE ""
250 1 0.25 2 50 0.935815135270781 0.0641848647292186 0.482548647450354 FALSE ""
100 0.5 0.5 1 51 0.470068377050321 0.0299316229496789 0.150895634515555 FALSE ""
100 1 1 5 52 1.01275238231866 0.0127523823186555 0.460518865426619 FALSE ""
50 0.5 0.5 4 53 0.458972749812434 0.0410272501875662 0.223321550317819 FALSE ""
250 1 0.25 3 54 0.940469217045743 0.0595307829542568 0.511119091604614 FALSE ""
250 0 1 3 55 0.0227192929505979 0.0227192929505979 0.000472259424300959 FALSE ""
50 0 0.5 1 56 0.0839856303247372 0.0839856303247372 0.00607117085421004 FALSE ""
250 1 0.25 4 57 1.00030045260155 0.000300452601553092 0.461786419937714 FALSE ""
250 0 1 5 58 -0.00326702477096547 0.00326702477096547 8.92250849202402e-06 FALSE ""
100 0.5 0.25 1 59 0.512905777020743 0.0129057770207429 0.234278696603232 FALSE ""
250 0 1 4 60 0.0858105709261214 0.0858105709261214 0.00828876510791703 FALSE ""
250 0.5 0.5 4 61 0.467817876016042 0.0321821239839575 0.170657821705097 FALSE ""
250 0 0.5 5 62 -0.00364835187315241 0.00364835187315241 1.51890166015105e-05 FALSE ""
250 0 0.25 4 63 -0.0720730262963321 0.0720730262963321 0.00533411230544542 FALSE ""
250 1 0.5 1 64 0.963464203950867 0.036535796049133 0.524679212141514 FALSE ""
100 1 1 1 65 1.07344489710188 0.0734448971018835 0.55347008500152 FALSE ""
250 1 1 3 66 0.88986071124107 0.11013928875893 0.446287926541066 FALSE ""
100 1 0.25 4 67 0.980356155434741 0.0196438445652587 0.491787807587436 FALSE ""
100 1 0.5 5 68 0.992130276815935 0.00786972318406454 0.526107015235428 FALSE ""
250 0 0.5 3 69 0.0310284394540718 0.0310284394540718 0.00116522624737744 FALSE ""
100 0 1 1 70 -0.173534795275325 0.173534795275325 0.0232353440411 FALSE ""
250 0.5 0.5 2 71 0.524322873365585 0.0243228733655846 0.217187259891116 FALSE ""
50 0 1 5 72 0.173550825012345 0.173550825012345 0.0307151632908897 FALSE ""
50 0 1 3 73 0.122681647858853 0.122681647858853 0.0120281151971351 FALSE ""
50 1 0.5 5 74 1.04811216765851 0.0481121676585123 0.556576431980404 FALSE ""
250 1 1 2 75 1.09723010257347 0.0972301025734708 0.617378993166676 FALSE ""
250 0 0.5 1 76 -0.0123582465483392 0.0123582465483392 0.000128240642918617 FALSE ""
100 0 1 3 77 -0.0206906689902783 0.0206906689902783 0.000530795212823508 FALSE ""
50 1 1 5 78 0.803171789095154 0.196828210904846 0.508699057899282 FALSE ""
50 0 0.5 2 79 0.131471365419659 0.131471365419659 0.0167123339168939 FALSE ""
50 0 0.25 4 80 0.0400840480945049 0.0400840480945049 0.00133626429457382 FALSE ""
100 0 1 4 81 0.101165469589108 0.101165469589108 0.0134987512028077 FALSE ""
100 0.5 0.25 5 82 0.37584717763936 0.12415282236064 0.110860063698076 FALSE ""
100 0 0.25 4 83 -0.106377275624526 0.106377275624526 0.00876951010133445 FALSE ""
250 0.5 1 5 84 0.444584083577063 0.0554159164229365 0.179936835743783 FALSE ""
100 1 0.5 4 85 0.976644066637639 0.0233559333623613 0.470640312584066 FALSE ""
50 0 0.5 5 86 0.112092816881298 0.112092816881298 0.0148036813872345 FALSE ""
50 0 1 4 87 0.0363493764177563 0.0363493764177563 0.00147501636052998 FALSE ""
50 1 0.5 3 88 0.965871276084423 0.0341287239155771 0.382222970558715 FALSE ""
250 0.5 0.5 3 89 0.53355078260656 0.0335507826065596 0.204707881623147 FALSE ""
50 1 0.5 2 90 0.917802313673971 0.0821976863260293 0.43238726769339 FALSE ""
250 1 1 1 91 0.930879778295026 0.069120221704974 0.423291053773794 FALSE ""
50 0.5 0.25 2 92 0.551899234719984 0.0518992347199839 0.258242952533151 FALSE ""
100 0.5 0.25 3 93 0.551314276819023 0.0513142768190227 0.188373013653058 FALSE ""
50 0 0.25 3 94 -0.144408022278285 0.144408022278285 0.0344431163123338 FALSE ""
100 0.5 0.5 2 95 0.590111173507965 0.0901111735079652 0.244896025603486 FALSE ""
50 0.5 0.25 3 96 0.62365183308188 0.12365183308188 0.275438894843072 FALSE ""
250 1 0.5 3 97 0.956194318777884 0.0438056812221163 0.471571767134015 FALSE ""
50 0.5 0.25 1 98 0.413746157501604 0.0862538424983961 0.215853146099611 FALSE ""
50 0.5 0.25 4 99 0.350157665957179 0.149842334042821 0.140057604937839 FALSE ""
100 1 0.5 2 100 1.09742886452434 0.0974288645243415 0.572409518460063 FALSE ""
100 1 1 3 101 0.977819912174219 0.0221800878257811 0.470476647531271 FALSE ""
50 1 1 2 102 0.989461114225965 0.0105388857740349 0.474490741779172 FALSE ""
100 1 0.25 2 103 1.0966147423076 0.0966147423076 0.620885714837765 FALSE ""
100 0 0.5 1 104 0.00118313769461229 0.00118313769461229 1.06854772717813e-06 FALSE ""
100 1 0.25 5 105 0.900139643202844 0.0998603567971558 0.422434839970347 FALSE ""
50 0 0.25 1 106 0.0989804898514299 0.0989804898514299 0.010870174077863 FALSE ""
250 0.5 0.25 3 107 0.354441992019289 0.145558007980711 0.127601096927137 FALSE ""
50 0 0.25 5 108 -0.00538609074187723 0.00538609074187723 3.05960990315629e-05 FALSE ""
100 0.5 1 1 109 0.543183941207854 0.0431839412078544 0.247288145199299 FALSE ""
250 0 0.25 1 110 -0.0385019712889853 0.0385019712889853 0.00154973501668035 FALSE ""
50 0.5 1 3 111 0.573174151365745 0.0731741513657455 0.163710108443737 FALSE ""
250 0.5 0.5 1 112 0.518633840211515 0.0186338402115153 0.212313175864904 FALSE ""
100 0.5 0.5 5 113 0.694255817536651 0.194255817536651 0.402583714593584 FALSE ""
50 1 0.25 5 114 1.21525864833462 0.215258648334616 0.586294970873499 FALSE ""
100 0.5 0.5 3 115 0.450684096566475 0.0493159034335246 0.163754506268053 FALSE ""
50 0 1 2 116 -0.0987629123134355 0.0987629123134355 0.0123844968337274 FALSE ""
250 0 1 2 117 -0.11589576449579 0.11589576449579 0.0111645137459521 FALSE ""
250 1 0.5 5 118 0.937863831614119 0.0621361683858812 0.418208022705539 FALSE ""
250 0 0.5 2 119 -0.0202690417281919 0.0202690417281919 0.000402713704168474 FALSE ""
50 1 0.25 3 120 1.3101288182348 0.310128818234796 0.664475092683209 FALSE ""
100 0.5 0.5 4 121 0.62439982052931 0.12439982052931 0.319739969214672 FALSE ""
100 1 1 4 122 1.14785713641769 0.147857136417695 0.521143095898005 FALSE ""
50 0.5 0.5 1 123 0.63449570759469 0.13449570759469 0.232052950819573 FALSE ""
100 1 0.5 3 124 1.01286539621906 0.0128653962190561 0.604499799598757 FALSE ""
50 1 0.5 1 125 0.812745457625287 0.187254542374713 0.427420595269008 FALSE ""
50 0.5 1 4 126 0.52179848446026 0.02179848446026 0.197991688443845 FALSE ""
250 0 0.5 4 127 -0.00468868895528426 0.00468868895528426 1.98368278116473e-05 FALSE ""
100 0 0.5 2 128 0.208346320641301 0.208346320641301 0.0366532351314768 FALSE ""
250 0.5 0.25 2 129 0.546930812898277 0.0469308128982775 0.225128805248722 FALSE ""
50 0.5 1 5 130 0.642469849574205 0.142469849574205 0.385298073497324 FALSE ""
50 0.5 1 2 131 0.747885854424214 0.247885854424214 0.282163561605534 FALSE ""
50 1 0.25 1 132 0.996677430719164 0.0033225692808363 0.492256941963102 FALSE ""
50 1 0.5 4 133 0.942989874717675 0.0570101252823246 0.456753985683081 FALSE ""
100 0 1 2 134 -0.069390129888976 0.069390129888976 0.00456150152230712 FALSE ""
250 1 0.25 5 135 0.961289743235654 0.0387102567643458 0.459201543139924 FALSE ""
