"sampleSize" "beta" "sigma" "rep" "id" "betaEst" "bias" "Rsquared" "error" "errorMessage"
100 1 0.5 2 120 0.793757939357471 0.206242060642529 0.373145994826293 FALSE ""
50 0.5 0.25 4 121 0.452840162794929 0.0471598372050715 0.213081214685142 FALSE ""
250 1 1 4 122 1.10436012970243 0.104360129702425 0.501171969146426 FALSE ""
250 0 0.5 2 123 0.0303834307126213 0.0303834307126213 0.000941735563094394 FALSE ""
100 0 1 5 124 0.116936793488927 0.116936793488927 0.0152665118577884 FALSE ""
250 0.5 0.5 2 125 0.504649118911927 0.00464911891192743 0.242964824167976 FALSE ""
250 1 0.5 5 126 0.920218539941068 0.0797814600589325 0.473271701904576 FALSE ""
50 0 0.5 2 127 -0.0195811357249026 0.0195811357249026 0.000568104199046118 FALSE ""
100 0.5 0.5 3 128 0.50198303660535 0.00198303660534982 0.222336754757769 FALSE ""
100 0 0.25 1 129 0.153677039120763 0.153677039120763 0.025439625173932 FALSE ""
250 0.5 1 4 130 0.513314084694282 0.0133140846942817 0.182996653453065 FALSE ""
50 0 0.5 5 131 0.310489980325925 0.310489980325925 0.0874562850577622 FALSE ""
50 0 0.25 2 132 -0.192696057677126 0.192696057677126 0.0234426353295748 FALSE ""
50 1 1 4 133 1.25620792697105 0.256207926971054 0.645968858259528 FALSE ""
100 1 0.25 3 134 1.02502580191347 0.0250258019134724 0.473320198165898 FALSE ""
50 0 0.5 3 135 0.355762172340079 0.355762172340079 0.0835091830410961 FALSE ""
